station_id,station_name,longitude_wgs84,latitude_wgs84,month,time_period,total_count,number_of_records,average_hourly_count,median_hourly_count,standard_deviation,coefficient_of_variation
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-04,weekday_offpeak,1006.0,360,2.7944444444444443,2.0,2.7367248022306763,0.9793448596451725
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-04,weekday_peak,534.0,120,4.45,4.0,2.6500356744070928,0.595513634698223
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-04,weekend_public_holiday,402.0,240,1.675,1.0,1.9325985714818592,1.1537901919294682
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-05,weekday_offpeak,1006.0,360,2.7944444444444443,2.0,2.7891497336032898,0.9981052724624099
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-05,weekday_peak,500.0,120,4.166666666666667,3.5,2.8264457394769282,0.6783469774744627
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-05,weekend_public_holiday,530.0,264,2.007575757575758,1.0,2.1431514839628933,1.0675320599362335
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-06,weekday_offpeak,1031.0,360,2.863888888888889,2.0,2.9462835073573252,1.0287701868560981
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-06,weekday_peak,549.0,120,4.575,4.0,3.260825538614005,0.7127487516096186
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-06,weekend_public_holiday,441.0,240,1.8375,1.0,2.140135001411776,1.1646993204962046
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-07,weekday_offpeak,1183.0,414,2.857487922705314,2.0,2.8380806303737565,0.9932082679414499
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-07,weekday_peak,589.0,138,4.268115942028985,4.0,3.191091283197677,0.747658059560746
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-07,weekend_public_holiday,366.0,192,1.90625,1.0,1.9872795738677638,1.0425073174388269
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-08,weekday_offpeak,894.0,378,2.365079365079365,2.0,2.4622449093630956,1.0410834180528525
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-08,weekday_peak,485.0,126,3.8492063492063493,3.0,2.5331954849713765,0.6581085177451411
