station_id,station_name,longitude_wgs84,latitude_wgs84,month,peak_offpeak_ratio,weekday_weekend_ratio,peak_share,weekend_share,ratio_reliable
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-05,1.781859410430839,1.2678618277219065,0.25988887418970763,0.3025532477840984,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-06,1.796887796887797,1.2644645941278065,0.26844487948121865,0.2833720787960357,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-07,1.893894024215597,1.2029425530127567,0.3001919148145855,0.22429270104624527,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-08,1.8441119691119694,1.0894743126336472,0.2649057127010538,0.3041458679977815,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-09,1.7828754334489196,1.065941415132195,0.2779441117764471,0.25436626746506985,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-10,1.8088701161562828,1.6006579779830445,0.289906580016247,0.229285134037368,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-11,2.11949215832711,1.6282660332541568,0.31674107142857144,0.23493303571428573,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-12,1.7011154108809468,2.057812453292679,0.2938539577680783,0.18792025480712515,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2026-01,1.585185185185185,1.7580232888383982,0.27203389830508473,0.21313559322033898,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2026-02,2.0245901639344264,1.7489300998573467,0.3279341476367499,0.1861391396707382,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-01,1.5989286909943086,2.160585089650833,0.29232464193903784,0.15919941241278002,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-02,1.653731343283582,1.3174647887323945,0.27259307856322784,0.2329014269312777,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-03,1.5668523676880224,1.2761982602603772,0.2498611882287618,0.2717379233759023,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-04,1.443207126948775,1.6079447322970637,0.2477673084801311,0.23719786972552231,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-05,1.4884217441287568,1.3494478858066254,0.23559229509475163,0.28955782578179834,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-06,1.489051094890511,1.3300892133008921,0.24108132062929316,0.27321072457345447,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-07,1.6056945642795513,1.2604858466896898,0.27323447364557335,0.2162678020848627,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-08,1.6505514705882354,1.166002986560478,0.2519996632146165,0.2899722152058601,True
9374,Zählfeld J_24.6_2_I (veraltet),9.812148,53.562725,2025-09,1.575998775447727,1.0878524057749517,0.2581227436823105,0.2505264741275572,True
